Ft 0,Ft 1,Ft 2,Ft 3,Ft 4,Ft 5,Ft 6,Ft 7,Ft 8,Ft 9,Ft 10,Ft 11,Ft 12,Ft 13,Ft14,Ft15,Ft16,Ft17,mark
0.178032743297459,0.3745841485270551,0.3477996014572527,3.641310900035234,3.853342779985785,4.722230862287597,47.73829048956223,27,female,high,757.0,False,5,2,1,,repairs,1,0
1.16496321522773,0.4941510279748142,0.8257775277845838,2.797536413981693,1.169852828317172,1.691468248769573,4.590447402259078,38,male,high,266.0,True,1,2,0,little,education,1,0
0.9476044295334896,0.8748887963224732,0.6416843072211584,2.724134974080246,4.939153370972122,1.857684187729366,18.04041961535248,44,male,medium,390.0,False,5,2,0,moderate,vacation/others,0,0
1.28940441074606,0.9966095256935742,0.7003591646449372,1.300762015183947,0.2626623215089047,0.2376523208498549,21.0063603804947,59,female,high,648.0,False,4,3,0,quite rich,domestic appliances,1,0
0.8152932398418624,0.8329295955665021,1.739163025341031,0.8783708585213276,2.546784631736768,0.2137178498621658,3.120418196331749,41,male,very_low,243.0,False,5,3,0,quite rich,car,1,0
0.359604864557018,1.231062388809261,0.9543832139497225,0.6961036210460793,1.320227542388033,1.994811460262844,20.97493409533002,85,female,high,768.0,True,0,0,0,,radio/TV,0,0
0.7493412635431416,0.8496424338180109,0.234806548484456,3.397834968197694,5.923406987981775,4.311986191154562,57.73709064173936,73,female,medium,168.0,True,3,1,0,rich,furniture/equipment,0,0
0.6246705102843817,0.9234457282858888,0.7313550175465716,2.76292360744406,1.635755252877447,10.74851783862585,53.47940481905631,53,male,high,623.0,True,2,4,0,little,education,1,0
0.5050523935707325,1.795385987940687,0.4319313029049588,2.118366981536888,4.951180393292504,2.588971345557209,34.55646419127503,39,male,low,207.0,True,2,3,0,moderate,furniture/equipment,1,0
1.921459769302761,0.3664591486667224,1.040538836244519,1.995678555331184,1.429981606073191,0.8999640397108243,2.961254956487924,65,male,high,723.0,True,0,0,0,rich,business,1,0
1.805188007265855,0.8680338502846847,0.4602664908012933,1.827202502202101,0.3132706614953641,0.2042959515825297,12.75247213684583,24,male,medium,878.0,True,5,4,1,quite rich,business,1,0
1.216898958963628,0.9700219622519985,0.4692084604464645,0.744982147780556,2.068717585784677,0.9761063089913313,8.843538905494453,35,male,high,799.0,True,0,0,0,rich,domestic appliances,1,0
0.8257445875828532,1.28147439153769,0.1903797959409249,0.5968586565396776,0.06773068993340019,0.7008456139253646,2.163893914251983,28,male,high,875.0,False,3,3,1,moderate,vacation/others,1,0
1.618204652943176,0.9060107986006106,1.148161472469391,0.4032938719858726,1.201210262332665,0.4759755749108324,8.877710581084,46,male,low,813.0,True,3,2,0,,car,0,0
0.4406484440068065,1.38350441819109,0.7742461755496338,0.371639604628709,0.4840024369571175,0.8999210354883348,17.6708560640943,59,male,high,892.0,True,0,0,0,rich,education,1,0
0.2301345018299521,1.92620738529645,1.635835176216349,0.7376313087657823,0.4504223041770353,6.075811233811687,28.15237278580874,27,female,high,592.0,True,5,4,1,moderate,radio/TV,0,1
0.9510561825534417,2.230283530653852,0.553414219562403,1.412310844153909,0.06228671121699871,0.1202503885166531,4.612241027891908,59,male,high,266.0,True,2,3,0,rich,domestic appliances,1,0
0.4027680922392101,1.770244576563595,0.5694913611421687,1.255836947477954,0.3636136386206694,0.2436529580983576,5.581551271140595,52,male,low,,True,0,0,0,little,radio/TV,1,0
2.075755188816355,0.9890484242150903,1.129841872916444,0.210267096767234,1.23616880241837,1.420830882985351,14.10478674164295,54,male,medium,252.0,True,1,2,0,moderate,car,0,0
0.6899493779607765,0.9163400021962373,0.7191336366675671,0.172556135480429,1.45202731983559,1.969298300383509,2.078342717047895,20,male,high,266.0,True,2,2,0,little,business,0,0
1.789919401820272,0.9278297602863486,0.486154547349213,0.1627961574932189,0.653517426894465,2.834872016701459,8.661698233771872,48,male,very_low,882.0,True,5,3,0,little,car,1,0
0.8096228469510768,1.248505680565138,1.467865385486395,3.275514300110022,0.3494243044081956,0.01382115449915972,1.585939982185874,47,male,high,364.0,True,0,0,0,little,furniture/equipment,1,0
0.7900250363916747,0.5734137719664381,1.206654346246372,1.0408513412258,1.023937288817083,0.2196394884652995,4.399683710005823,59,male,high,266.0,True,0,0,0,little,vacation/others,1,0
0.9511229232237072,0.7929237265379219,0.8252472413988012,0.475605459333051,0.004199876423431457,0.1694418508800584,4.248409914040759,83,male,medium,275.0,True,0,0,0,quite rich,furniture/equipment,0,0
0.1985336155652959,1.31409004337171,0.3740080213377233,0.3860885669809745,0.05862801952582524,0.8306102168230258,10.89449523670072,67,male,low,874.0,True,5,3,0,little,furniture/equipment,1,0
0.6578220297780998,0.8434190939697789,0.2214051961861852,2.362987653366932,1.809153054057534,1.154192930859944,16.15836086914236,56,male,very_low,608.0,True,4,3,0,,business,0,0
0.7481581719247242,1.018991837304059,1.262966778339747,1.526486166026273,1.045940749487084,1.325918183214303,4.97360436548021,26,male,high,428.0,True,4,2,1,moderate,domestic appliances,1,0
0.8667099516278532,0.704873564651388,0.9090370483268979,0.6121196273837417,0.5712098716712246,1.650149030125242,9.458460904757587,26,male,high,618.0,False,2,1,1,little,domestic appliances,1,0
1.411504463732099,1.331011422725082,0.5795598866542553,0.5589899732971969,0.5373763497517738,0.6987905183613268,6.057686622825759,76,male,very_low,794.0,False,5,3,0,little,repairs,0,0
2.258419805633237,0.8017311752382098,1.107554955442759,0.8198726584341822,0.162886236908425,0.1632182991461781,2.895029863903738,77,male,high,678.0,True,2,4,0,,repairs,0,0
1.737954212343101,1.740824327767851,0.2881898691406172,0.5663770454926843,15.99646449543323,3.746765707268739,6.941881479772196,60,male,medium,186.0,True,3,3,0,quite rich,business,0,0
1.986878241706915,1.162136518345625,1.026324843480174,0.7003374736136385,0.07033094878888092,0.20806283732023,18.39463582574671,31,female,high,420.0,True,5,2,1,rich,vacation/others,1,0
2.497097318681787,1.772869294046929,0.5057215274711437,0.4670408723396122,0.02074951002501996,0.4809031861832455,12.48985441973963,30,male,very_low,890.0,True,0,0,1,moderate,repairs,1,0
1.467972354896176,0.5784725353324343,0.9882669916330589,0.3571160910442273,0.8199238324033074,2.061440498694429,14.14279394770535,20,male,very_low,390.0,True,3,3,0,moderate,radio/TV,0,0
0.9835635529929417,0.5691367134760541,0.5281347631255915,3.236018375894639,9.171630855009818,1.137423614708603,17.50346074792391,85,male,high,791.0,True,2,3,0,little,education,0,0
1.773487608344468,0.8492122912581563,1.144576727796613,1.944706429645325,0.5077974100205234,0.07914627885636641,5.862922440161197,62,male,medium,417.0,True,0,0,0,moderate,furniture/equipment,1,0
0.9719666186309821,0.6238891643718696,0.5652356094716497,1.807106322993937,0.2898449752971029,0.1529844574812736,9.804918855336865,64,male,high,482.0,False,0,0,0,little,radio/TV,1,0
1.050160162793065,1.43143269527888,0.7348245037234068,1.554575717364702,1.614451226507447,2.618682448616499,17.88277149980359,79,female,medium,288.0,True,3,3,0,quite rich,repairs,1,0
2.748451676064033,0.8599167780012882,0.9439033496454394,1.524797547000275,1.691869511415851,0.1968370412274198,4.062042411663834,22,male,very_low,266.0,True,0,2,0,rich,car,1,0
1.029397718788578,0.9169875485103613,0.3838363569583658,1.507163930955436,0.6251152091842694,0.3465769103005983,9.139799289410368,39,male,high,740.0,False,0,0,0,little,business,0,0
0.3329900057884504,0.6769197268099774,0.818990508241754,0.866165933052981,2.00761957257696,0.4319076562802965,0.9235441084725032,76,male,medium,924.0,True,5,4,0,,education,0,0
0.6397682602472968,1.097263579259481,2.830908738973402,0.2827748271702618,0.1179590042567593,0.1874222538979005,9.72807907690469,59,male,high,266.0,True,3,3,0,moderate,radio/TV,1,0
1.933539535427832,1.263779461928054,1.142646992064147,0.223514828615203,0.1313396257556453,0.6059614492466786,4.940513523140261,63,male,high,703.0,False,0,0,0,little,domestic appliances,1,0
0.5144454056401218,1.720249825866727,0.5489234504993341,0.1375980620358022,1.648425112186309,3.192067357035745,2.792922819709004,32,male,high,279.0,False,3,3,0,moderate,repairs,0,0
0.9235385780325308,1.484022268320732,0.1991513445452798,3.718913125780029,4.686504671955946,2.905405148141897,26.03590111021506,23,female,high,734.0,True,0,2,1,quite rich,vacation/others,1,0
2.0519751666641,1.074699097658742,1.112345302885255,3.297707682445876,0.4040332782941359,0.03794251628752698,21.71271097944228,72,female,medium,420.0,False,2,3,0,rich,domestic appliances,1,0
0.6498454705819218,1.074499669798635,0.7312272885794142,2.371539219858487,3.475766759933538,1.499023002371712,11.87540536024372,54,male,medium,592.0,True,0,0,0,quite rich,furniture/equipment,1,0
0.6653533729263713,1.228308289252524,0.5559269682394837,1.703446859280967,4.104594469201492,1.211856096516135,16.84732316950113,52,male,medium,466.0,True,0,1,0,rich,repairs,1,0
1.065794441776567,0.7818585958657239,0.4960950073715759,0.8502558652461804,2.511760752401765,3.053834975985666,46.42581265044956,39,male,medium,850.0,True,3,3,0,moderate,furniture/equipment,1,0
0.6444443524756941,1.018034221843476,1.16615547914732,0.7226117282793817,0.9374894858061275,1.064015061408406,14.30141346258645,61,male,high,861.0,True,1,3,0,,car,1,0
0.2151537089559512,1.310990160093639,0.514499128840843,0.2003234295291901,0.07932515383308324,1.233868785076692,12.24326527536532,70,male,high,586.0,False,4,3,0,moderate,car,0,0
1.703892640872319,0.6094625678853909,0.5720771293986198,2.914744036744843,3.924732093569046,0.1892836444758704,4.472569841527941,51,male,medium,252.0,True,2,3,0,little,domestic appliances,1,0
1.96763153693108,1.844055205707831,0.9048606583976041,1.858276858126482,1.806149309559486,1.605940876606873,6.562514316328295,79,male,low,703.0,True,5,2,0,quite rich,vacation/others,1,0
1.491584218526739,1.997094100204039,1.192725385580215,1.663978316589362,1.613661020862836,1.097429588010802,3.835764187692524,53,male,low,538.0,False,3,1,0,little,furniture/equipment,1,0
1.979197549981816,0.8969603024810129,1.144646908310421,0.9526473128161981,0.8009278467318428,2.503878003399644,16.55573110352172,79,male,high,296.0,True,3,3,0,little,car,0,0
0.3259805733389342,1.176393019380128,1.003342412433924,0.7888105363017177,2.490522773318379,0.9531916281489514,11.40387406387556,43,male,high,,True,3,2,0,,furniture/equipment,0,0
1.000860204611535,1.081306640993943,0.4840012949585897,0.320208644583068,0.004284561528852409,0.4674022339851771,12.07303145095095,37,male,very_low,771.0,,0,0,0,rich,furniture/equipment,1,0
0.4478985797853901,1.112367971883639,1.060467633213761,0.2278655201680447,0.05866087375762668,0.5479115969334528,9.524079014810711,76,male,low,266.0,True,1,0,0,moderate,repairs,1,0
1.012079100477469,1.263045367497797,0.5339100799510546,3.073261942358338,1.903201647944806,5.93533874690732,26.30662608921632,39,male,medium,456.0,True,0,0,0,quite rich,repairs,1,0
1.064889458777853,1.218420691976674,0.5549260811344545,0.8216245818220501,3.062331554156851,0.8600466162579963,5.665818404360119,31,male,high,489.0,True,5,1,1,moderate,car,0,0
0.1924256544617754,1.248632551325379,0.8762684557450434,0.4918999867586015,4.0010457537829,1.029699509842824,3.256983411180332,81,male,high,626.0,True,5,2,0,,business,1,0
0.795423579773882,1.201074997956202,0.2960419944365085,0.1789864391469084,0.1275564081408584,1.773945565638934,1.387263261090125,73,male,high,907.0,True,3,3,0,,repairs,1,0
0.7606808590967629,0.5149134657728547,0.6484337945859628,0.2177458241376546,0.001243001108206467,0.4109588399854725,11.11855933041542,71,male,very_low,600.0,True,4,0,0,rich,business,1,1
1.658152055850159,1.439770722810437,1.13338928131765,1.494850695695393,2.085636331953509,2.312174337270964,14.15123079062425,72,male,very_low,233.0,True,5,3,0,moderate,furniture/equipment,1,0
0.6782284839587472,1.718586262798753,1.155566430205262,0.7150748161593001,1.692694629742084,1.968928277245838,19.11369896761376,36,male,very_low,257.0,False,4,3,0,little,domestic appliances,1,0
0.7108151621919292,0.822061742503271,2.008221628054561,0.5683162258029473,0.7026022196387138,2.088502385958226,8.630454064044846,26,male,high,360.0,True,1,2,0,little,business,1,0
2.409467194163299,0.8835032921822137,0.7019141325565417,0.4511353190187631,4.953720230154515,1.702278601448142,11.66597746956534,21,male,high,535.0,True,3,2,1,little,radio/TV,1,0
1.070493475603036,0.4486038068958133,0.5258235848445841,0.1560446084167246,1.554642735440307,2.925573434541243,4.909921458774217,52,male,medium,674.0,False,5,3,0,moderate,vacation/others,1,0
0.4188816983697166,1.514675332827954,0.9334721645087729,4.929272144249444,5.717598754253763,7.328770629671332,27.1268589232552,69,female,high,106.0,False,2,2,0,moderate,repairs,1,0
0.5705498600386455,1.568396732288583,0.554885398329295,3.86920820425961,2.71124591879025,3.943023924547293,15.45997016725447,43,male,high,771.0,False,2,2,0,,car,1,0
1.059603607820204,0.6038981698279098,1.825991942016557,2.012605930490271,0.1988650125088074,0.02856253024675715,7.588752039627673,29,male,medium,266.0,False,1,2,0,quite rich,radio/TV,1,0
0.9018469660200396,0.7445839079895387,1.07853162242103,1.36672759947505,1.704961883662969,2.194549644817782,15.62970252553034,26,male,low,374.0,False,3,3,0,little,radio/TV,1,0
0.3740609841357962,1.476264092023664,0.5838216301584016,0.896794924708251,0.700731264885029,0.4618835275481766,3.993664802659594,77,male,very_low,633.0,True,5,3,0,,business,1,0
0.6911091692496117,0.5800410471305164,0.5711846132669937,0.2658756484736712,0.2853417629358425,1.139593848108087,4.035004773626982,26,male,medium,,True,5,4,1,rich,furniture/equipment,0,0
1.388328519077654,0.7318579306376579,0.6253975345246925,0.3208146063671694,0.89916241574349,1.105070675933026,1.667805685297061,70,male,medium,907.0,True,0,0,0,,radio/TV,1,0
0.8123317630936305,1.1206348535022,1.197242387937724,1.091191734044004,1.400351495548584,1.874731726003487,10.24530288804266,28,male,medium,733.0,True,4,4,1,moderate,vacation/others,1,0
1.172710821151017,1.280910471797993,0.8520290294206588,0.9177001780088457,1.329386505583286,0.6937149599214908,3.098761895144825,34,male,high,683.0,False,5,4,1,little,car,0,0
2.230251550990285,0.6416530986059447,0.6698688158284019,2.856151480942641,0.4298975628152576,1.905257018558365,3.128106716952983,77,male,high,266.0,True,5,2,0,quite rich,car,1,0
0.4425720772450858,0.8810296509891151,0.5974352575373437,1.992977899971583,0.17443533986846,0.08577252337022097,1.678166754685876,82,male,medium,469.0,False,2,3,0,quite rich,business,1,0
1.003672133163743,1.233480783893494,1.487270344012973,0.3453440340522766,1.493951980061735,3.420232693865436,47.98264902718145,61,female,medium,929.0,True,0,0,0,,vacation/others,1,0
0.5671100537607062,0.4271470457858882,0.4524404076694427,0.3262771333708078,0.1571885831786478,1.046834135349401,10.91981167889707,83,male,high,568.0,False,5,3,0,little,radio/TV,1,0
0.6210505396857511,1.167211059258244,0.7828700234964249,0.2468822979365482,1.99834213994505,1.744263812563797,5.22350819276428,64,male,low,625.0,True,5,1,0,moderate,car,0,0
0.7708330660588399,0.6006064771151276,0.9631150436976571,0.1855996435045786,1.046160640789083,1.446642681855588,4.46494692493865,57,male,low,485.0,True,4,3,0,little,car,0,0
0.7100359374353277,0.4265544209530369,0.7106263809134561,3.016418513381528,0.03882717963890431,0.0401563712170321,37.94179087813811,47,male,very_low,422.0,False,5,1,0,rich,radio/TV,1,0
1.018615812773858,0.9401451225814872,0.5564211388430614,2.139135005919002,2.587571297226204,3.501659835683824,19.45861054197828,28,female,high,536.0,False,3,3,1,quite rich,car,1,0
0.995695238471847,1.047263896212938,0.5269369254408468,0.5555365191178331,0.03567809791426031,0.4161951694276053,14.03694436606467,23,male,medium,815.0,True,1,4,1,rich,radio/TV,0,0
0.6410788069663694,0.4168278595248048,2.311462898891296,0.3231198641687614,1.464071561929719,2.694670656589107,19.76889108608138,41,male,medium,876.0,True,5,2,0,moderate,car,1,0
0.411599847799779,0.4533860837577876,0.5131221761089774,0.08600402790946578,0.7695535648179608,4.270545512743091,12.04323110972234,80,male,high,682.0,True,1,3,0,quite rich,car,0,0
1.38218066823697,0.9296236380792021,2.735454405913317,0.04856524598991126,0.6620008341347585,1.445257853975039,20.28002366431516,53,male,very_low,610.0,False,4,3,0,little,repairs,0,0
0.6752886090856451,1.346479711400111,0.5289077940265007,1.543207327353462,0.9140463288125049,0.2666428853044218,3.271034839393204,29,male,high,180.0,False,0,0,0,moderate,education,1,0
0.6338496141576496,1.425744933817884,0.952948827297419,1.377620178255603,9.314914160353027,0.4883006863074749,12.05336139525237,47,male,high,354.0,False,5,4,0,rich,car,1,0
0.8905384854114602,1.64766364910823,0.682672622123671,0.8388600935766465,3.156243897471246,3.07365874647277,21.50421399169969,65,female,high,,False,3,2,0,quite rich,education,1,0
1.216579575535796,1.470013247979867,0.7553171008359707,0.639045241289971,1.599562104746281,1.421613495347044,14.68059085896939,46,male,very_low,270.0,True,2,3,0,,vacation/others,1,0
0.5255377904827315,1.366173426430177,0.2889819208901776,0.2074393694993743,0.002685806894099367,1.154133135855697,41.98036350988087,38,male,very_low,916.0,True,5,3,0,little,business,0,0
1.161740415253965,1.436218814248917,0.2696638197232139,3.819512909215858,2.062461426686788,0.5313952484989767,1.403164403622014,31,male,high,898.0,False,5,3,1,little,car,1,0
1.129976361433027,0.9977637228438864,1.183071139159919,2.969496658425463,1.809641211984285,0.9144250306196404,1.616875118775147,43,male,high,636.0,True,0,0,0,little,vacation/others,0,0
0.830287075306195,1.761205347797483,1.010070356429553,1.305273555513306,5.745728659071943,0.2872039593619856,0.6075050410069975,23,male,high,266.0,True,2,4,0,rich,vacation/others,1,0
1.761309971921562,0.7674911217743196,1.522066616497114,0.9141471410258333,0.3246942171662151,2.411348553099793,9.726603083027856,45,male,medium,869.0,True,4,2,0,rich,radio/TV,1,0
0.9018808028066085,0.8321240578590281,1.157570807017009,0.8829566085469635,1.27509646421796,2.389751028807081,17.15036107746853,25,male,medium,431.0,False,4,3,1,,domestic appliances,0,0
0.6798017712975524,0.9922739258633979,1.167651563036034,0.3163343354248105,1.080515384426176,0.9212496933160054,1.78350703504959,77,male,high,736.0,False,5,3,0,little,business,0,1
0.6956167923130173,0.9812110440319239,1.208944929164762,4.672223770345669,2.913990872802742,1.941176013320326,5.046412767798829,49,male,high,819.0,True,4,4,0,quite rich,repairs,1,0
0.3479702941614399,1.368305920729086,1.376817026992211,2.377555956649327,3.172308048618286,1.344819128930392,6.425349601507511,42,male,medium,817.0,True,5,4,0,little,education,1,0
1.192599663162559,0.5033588729201055,0.56906042101829,2.212634913986241,2.29305393177038,2.139493327557879,12.29517968548173,79,male,medium,834.0,False,5,4,0,little,business,1,0
1.422101522717108,1.874212526414202,0.5110136060256222,0.9919037059923067,2.968231987235922,2.728215170119058,42.39309779448904,37,male,low,874.0,True,0,1,0,little,vacation/others,0,0
0.9000845008556082,0.9910425860304279,0.3789314631475557,0.2589834354350208,1.656999519988116,3.066692376147445,15.04037891951958,41,male,medium,931.0,True,0,4,0,little,repairs,1,0
1.303436974373972,0.6259136501476515,0.803450084769125,0.1450520687900441,0.8886748597892928,2.347766875643562,30.10735685341588,82,female,high,266.0,True,2,2,0,moderate,furniture/equipment,1,0
0.3537699772515618,0.8197301642694566,0.370374556749735,2.963358323294297,3.117042325913453,1.206399695642491,10.60139280215969,63,male,medium,144.0,False,3,3,0,little,repairs,0,0
0.7305584922151719,0.8705365994114989,0.9605616650314249,1.583980054576186,0.6623422442721311,0.1499941687064843,8.249477564566487,29,male,high,459.0,False,2,4,1,little,repairs,0,0
1.076515241353622,0.6686732681211901,1.025557555696277,0.7388227112040684,0.1549108446905712,0.1912214163984057,4.661410540531006,33,male,medium,780.0,False,0,0,1,moderate,vacation/others,0,0
1.399409185179957,1.6240689594769,0.5130843903803812,0.1917564468877448,0.05306835917130073,1.064228320636045,4.096700712879288,48,male,high,393.0,False,4,3,0,little,business,0,0
0.8689102541374558,0.3102860107499961,0.1605058552510848,2.332717917270786,6.719561123365841,1.472646117915866,37.16594867373949,72,female,high,367.0,True,5,1,0,rich,car,0,0
0.4591262067884463,2.879168155669694,0.4368466225788877,1.098532689855104,1.486525244437609,0.8400310129099189,10.37760253859095,68,male,high,324.0,True,2,1,0,moderate,radio/TV,1,0
2.187942557409071,1.270376502864209,0.6903874550824022,0.3283408829089692,1.879017230169595,0.7054041082832772,20.25073477396649,45,male,low,510.0,True,4,2,0,quite rich,repairs,1,0
1.089133012020395,0.4623839135700678,0.7126184127549983,3.37357821419408,2.796781280170696,5.32048248230205,22.79117139017233,77,female,low,390.0,True,5,3,0,little,furniture/equipment,0,0
0.7890994775296386,1.210617763396784,0.5822865148602213,3.309326378699139,1.803651951954764,4.724787997414628,16.79247174492765,22,male,high,266.0,True,5,1,0,little,car,0,0
1.086443768508969,1.566164165773499,0.5689538624039118,2.878856537137038,3.347719226037697,4.428752415951333,32.71867659645999,78,female,high,339.0,True,3,3,0,little,radio/TV,0,0
1.314453671281657,1.033668962488668,0.7799227978916271,1.923046461730132,0.5306155279213755,1.117371933402428,2.707494319544498,77,male,high,266.0,True,4,3,0,rich,radio/TV,1,0
0.5673426555663756,0.7559956547132317,0.7333440375987762,0.1102899619168872,0.5495450377876988,2.44554904603382,9.326864898873886,66,male,high,787.0,True,5,1,0,little,car,0,0
0.3910855204764205,2.106964381996163,0.5665316969064925,3.235104516804851,4.313488148199642,3.072389223021563,25.20380926873497,78,female,high,538.0,False,4,3,0,quite rich,repairs,1,0
0.8974489046714846,1.178324960357961,0.4374654345451578,2.410137797799532,0.2773270509405608,0.1264791713366118,8.529327035648219,63,male,high,247.0,False,5,3,0,moderate,car,1,0
0.8971647558713013,1.934136462313265,1.151668176147835,0.5750927743494204,1.156460015238484,3.689895276885874,19.69555549030311,85,female,medium,701.0,True,5,3,0,,domestic appliances,0,0
0.2854396333865544,0.8728129477964259,0.4304464021029126,0.1446780429854034,0.08835860071905693,2.005487961611039,14.97602401444542,52,male,low,390.0,False,5,4,0,little,radio/TV,1,0
0.8029293400217679,1.545668392031654,0.4043437703337076,3.024851403577467,4.428887680611486,3.888461111019349,30.00982764065479,83,female,medium,313.0,True,5,3,0,,radio/TV,1,0
2.478409503676804,0.8040633350982189,0.5308952974702568,2.862181667513811,5.339108469349511,2.156510857785426,25.19308301063255,61,female,medium,266.0,True,3,3,0,little,radio/TV,1,0
0.5802287001113534,0.585503025994899,0.4144714058227548,2.054940169875248,1.534876624903683,1.641671460381792,18.20603912447404,46,male,high,433.0,True,3,3,0,little,repairs,1,0
1.532941540767926,0.8579178893789093,2.002525604919303,1.133809489305083,0.6778831010870977,3.798752098441049,11.85434611872072,74,male,high,459.0,True,1,3,0,little,business,1,0
0.8985108313810667,1.496481765737945,0.4973701289355203,0.6896001389791079,0.03461756666704238,0.3088671124397864,6.607666863297473,35,male,medium,305.0,True,4,3,0,little,education,1,0
0.7088768778233612,0.551906071345921,0.6022705395618162,0.5280122701132873,0.02579750774856354,0.2978247874608504,2.075644521918845,68,male,high,913.0,True,2,0,0,quite rich,furniture/equipment,1,0
2.451758401870461,0.8280260150484592,1.265119213763439,0.3962127264945485,2.12107059599607,1.667872106237029,18.09625843841929,32,female,medium,350.0,True,3,2,0,rich,car,0,0
1.702811450234394,1.47327003069276,0.3201586800511786,2.770719767350515,10.0035541491553,1.393712028151592,24.91000423786934,47,male,medium,605.0,False,4,1,0,rich,radio/TV,0,0
0.5243645517718487,0.8448902272610551,1.749449155806557,2.194367214233709,0.946065665084295,2.70804996110084,4.643654445114232,59,male,high,446.0,False,0,0,0,little,radio/TV,1,0
0.4079102593996142,1.087066206104844,0.8049623318599786,1.967859309801289,3.677793303003865,0.255743216595589,7.096386464508461,80,male,high,624.0,False,0,0,0,moderate,radio/TV,1,0
1.097915985204597,1.024249502215782,0.5516504091796887,0.6787993901925136,2.20976649959975,2.826049779261298,49.27779293996709,37,male,high,817.0,True,5,2,0,little,furniture/equipment,0,0
1.15149346015807,0.5648179486050544,0.4060652503834467,0.668480649020439,3.218551024360936,1.517286359259494,10.27093893881274,46,male,high,493.0,True,5,2,0,moderate,radio/TV,0,0
0.2812074748013978,1.619932924702963,0.5192676013634485,0.5141339758879812,2.577169632056843,1.838295247422293,45.80196719715923,52,male,very_low,266.0,False,0,0,0,rich,radio/TV,1,0
0.9221806758096169,0.8771359422075299,0.1018041661359719,4.886949389921842,4.295346764084867,5.878661463213302,55.41243691014144,39,male,very_low,439.0,True,5,3,0,quite rich,radio/TV,0,0
0.8694505876301842,1.187230829423258,1.031590958470986,1.074458072311773,1.099818298768065,0.209944668885138,1.890958550009184,40,male,medium,792.0,True,4,3,0,,car,1,0
0.6616777792485369,0.5176239190223125,0.5574374177889417,0.7267452830196506,3.889590778619538,0.8766157099778107,0.8955774750870987,28,male,medium,851.0,False,0,0,1,moderate,education,0,0
0.5231471881377417,1.120201294123611,0.5774516127005546,0.2820265277050295,0.562063411266038,1.529447578827109,9.468476175088528,34,male,low,694.0,False,0,0,1,little,repairs,1,0
0.7142428795381621,1.009154201908107,0.8437083594052236,0.2442078523763902,0.1118529890785301,0.663823720826097,1.235701195565772,79,male,very_low,585.0,False,1,2,0,little,furniture/equipment,1,0
0.846233120060186,1.627207586256743,0.839267562030184,3.17760988889056,0.5820897790625075,0.04920628972257252,6.902691836108539,84,male,high,936.0,True,2,3,0,moderate,radio/TV,1,0
1.000876353449741,0.336011507711932,0.8063509304311548,0.98949870180714,0.2212379486256845,0.1900850641555688,2.192125608913982,64,male,high,715.0,False,5,3,0,rich,furniture/equipment,0,0
1.112558362585295,0.8859333800975114,1.298769363959478,0.5432853808230836,0.8031933701950313,0.2955546132651614,1.139118583077168,39,male,high,399.0,True,5,0,0,little,business,0,0
0.5811257423265991,1.137409187377278,0.8474212585642954,0.5167432195678795,0.6224545911339588,1.086292616358449,10.15341726134478,41,male,high,608.0,True,2,3,0,moderate,furniture/equipment,1,0
1.426229782258828,1.026211530014538,0.3007779770135027,0.459113355603462,2.096583290074073,0.7275438736491928,23.80013009053125,62,female,high,313.0,True,1,3,0,,radio/TV,1,0
0.3643956056446079,0.865874544726207,0.8035547873212121,0.2650760754867296,0.256003998185553,0.7585013824025078,1.613282263870158,55,male,high,552.0,True,5,3,0,,education,1,0
1.290587860314886,1.780758279719534,0.4619992873145656,1.64912409574329,0.5938164276502368,0.2614073496474831,6.179596438936937,56,male,medium,747.0,True,0,3,0,moderate,car,0,0
0.699399041618115,0.9867271068987759,1.022126455216289,1.405222743814539,0.04504506032872366,0.05873768648781034,3.937894558110334,30,male,high,371.0,False,5,2,0,moderate,car,1,0
0.9396161173138738,1.138834948885682,1.009685236724712,0.6328468102560384,0.06733229640032494,0.223665301775713,7.99820015367284,58,male,high,132.0,True,1,3,0,rich,furniture/equipment,1,0
1.553988488879059,1.054762123289462,0.4110830408923601,2.73256010161922,3.428756165798592,1.582068539735925,9.288276391504777,21,male,very_low,775.0,True,5,4,1,moderate,furniture/equipment,0,0
1.167482795234231,1.28138284272287,1.2947877159446,2.579719058289138,5.901185641528123,0.1194470735010453,8.69247185178086,70,male,low,266.0,False,0,0,0,quite rich,radio/TV,1,0
0.954159989197669,1.53980999271446,0.2541425292714692,2.166773507888738,5.84551257259263,2.332294722818114,39.88533872060479,41,male,high,,False,5,3,0,little,car,1,0
2.989578472967549,0.6046281086884709,0.8696658986415309,1.033914470507387,1.940103850168656,2.087611800820715,28.09739853740439,81,female,high,631.0,False,5,3,0,rich,furniture/equipment,0,0
0.8483929524159094,0.7371621142640806,1.239676592095331,0.5802525457156141,0.0105194434134497,0.1171825128038789,7.474371551813999,46,male,high,482.0,True,5,4,0,moderate,radio/TV,0,0
0.8217828066614892,0.9720422832623549,0.579893373138483,0.3059772237599334,0.1774931494701365,0.9049201563918797,10.0449757619099,73,male,very_low,815.0,True,0,0,0,little,education,1,0
1.156628334408977,1.874305720299589,1.135262911555386,0.1109565027929992,0.5793250813588529,1.196812521135704,0.4674816683366891,85,male,medium,270.0,True,5,3,0,rich,repairs,0,0
